"pop2024","pop2020","growth","name","aland_sqmi","intptlat","intptlong","slug","usps","lng","lat","rank","density"
1322,1224,0,"Pioneer",4.305,38.4355,-120.585,"pioneer-ca","CA",-120.585,38.4355,951,307
1301,1967,0,"Laton",1.939,36.4337,-119.692,"laton-ca","CA",-119.692,36.4337,952,671
1298,1302,0,"Westhaven-Moonstone",8.094,41.0361,-124.091,"westhaven--moonstone-ca","CA",-124.091,41.0361,953,160
1297,1414,0,"Tuolumne City",2.332,37.9627,-120.242,"tuolumne-city-ca","CA",-120.242,37.9627,954,556
1285,998,0,"Elkhorn",4.803,36.8107,-121.719,"elkhorn-ca","CA",-121.719,36.8107,955,268
1281,1354,0,"Monument Hills",4.028,38.6641,-121.876,"monument-hills-ca","CA",-121.876,38.6641,956,318
1280,1223,0,"Bolinas",5.826,37.9177,-122.71,"bolinas-ca","CA",-122.71,37.9177,957,220
1280,1272,0,"Herlong",1.628,40.1419,-120.14,"herlong-ca","CA",-120.14,40.1419,958,786
1274,745,0,"Summerland",1.983,34.4284,-119.593,"summerland-ca","CA",-119.593,34.4284,959,642
1271,1557,0,"Red Corral",5.844,38.4117,-120.606,"red-corral-ca","CA",-120.606,38.4117,960,217
1264,1226,0,"Pasatiempo",0.884,37.0034,-122.027,"pasatiempo-ca","CA",-122.027,37.0034,961,1430
1263,1133,0,"Fairmead",7.734,37.0775,-120.194,"fairmead-ca","CA",-120.194,37.0775,962,163
1257,892,0,"Diablo Grande",5.104,37.3967,-121.269,"diablo-grande-ca","CA",-121.269,37.3967,963,246
1257,1315,0,"Redway",1.251,40.1202,-123.822,"redway-ca","CA",-123.822,40.1202,964,1005
1236,1433,0,"Hasley Canyon",5.74,34.4816,-118.667,"hasley-canyon-ca","CA",-118.667,34.4816,965,215
1233,909,0,"Dollar Point",1.635,39.1905,-120.109,"dollar-point-ca","CA",-120.109,39.1905,966,754
1224,1156,0,"Sea Ranch",16.117,38.7253,-123.458,"sea-ranch-ca","CA",-123.458,38.7253,967,76
1219,1184,0,"Fruitdale",0.267,37.3117,-121.936,"fruitdale-ca","CA",-121.936,37.3117,968,4566
1215,1465,0,"Lake Don Pedro",12.557,37.6449,-120.337,"lake-don-pedro-ca","CA",-120.337,37.6449,969,97
1195,754,0,"Junction City",27.901,40.7242,-123.051,"junction-city-ca","CA",-123.051,40.7242,970,43
1193,843,0,"McClellan Park",4.08,38.6631,-121.402,"mcclellan-park-ca","CA",-121.402,38.6631,971,292
1188,1073,0,"Penn Valley",2.121,39.1953,-121.194,"penn-valley-ca","CA",-121.194,39.1953,972,560
1186,1069,0,"Bodega Bay",8.345,38.3272,-123.029,"bodega-bay-ca","CA",-123.029,38.3272,973,142
1181,1256,0,"Maxwell",2.15,39.2771,-122.195,"maxwell-ca","CA",-122.195,39.2771,974,549
1181,1216,-0.01172,"Montague",1.778,41.7271,-122.531,"montague-ca","CA",-122.531,41.7271,975,664
1178,1545,0,"Foresthill",11.185,39.0053,-120.831,"foresthill-ca","CA",-120.831,39.0053,976,105
1175,1236,0,"March ARB",11.925,33.8892,-117.278,"march-arb-ca","CA",-117.278,33.8892,977,99
1174,1394,0,"Mount Hermon",0.65,37.051,-122.053,"mount-hermon-ca","CA",-122.053,37.051,978,1806
1171,1233,0,"Tahoe Vista",2.716,39.2483,-120.053,"tahoe-vista-ca","CA",-120.053,39.2483,979,431
1157,1200,-0.01111,"Blue Lake",0.593,40.8832,-123.995,"blue-lake-ca","CA",-123.995,40.8832,980,1951
1148,1339,0,"Buttonwillow",6.927,35.4092,-119.441,"buttonwillow-ca","CA",-119.441,35.4092,981,166
1148,1025,0,"West Park",1.792,36.7055,-119.852,"west-park-ca","CA",-119.852,36.7055,982,641
1146,1241,0,"Del Rio",2.083,37.7459,-121.009,"del-rio-ca","CA",-121.009,37.7459,983,550
1138,1079,0.01156,"Plymouth",2.643,38.4748,-120.863,"plymouth-ca","CA",-120.863,38.4748,984,431
1132,924,0,"Santa Susana",1.113,34.258,-118.666,"santa-susana-ca","CA",-118.666,34.258,985,1017
1128,1293,0,"Brookdale",3.847,37.1057,-122.111,"brookdale-ca","CA",-122.111,37.1057,986,293
1121,1130,0,"Clay",6.756,38.314,-121.16,"clay-ca","CA",-121.16,38.314,987,166
1116,1387,0,"Westwood",5.436,40.3052,-121.005,"westwood-ca","CA",-121.005,40.3052,988,205
1112,878,0,"Penryn",1.834,38.8478,-121.17,"penryn-ca","CA",-121.17,38.8478,989,606
1107,955,0,"Beale AFB",10.098,39.1081,-121.351,"beale-afb-ca","CA",-121.351,39.1081,990,110
1106,1188,0,"Camanche North Shore",2.332,38.2442,-120.954,"camanche-north-shore-ca","CA",-120.954,38.2442,991,474
1103,678,0,"Douglas City",25.037,40.6809,-122.924,"douglas-city-ca","CA",-122.924,40.6809,992,44
1090,1151,0,"Johnstonville",8.357,40.3802,-120.586,"johnstonville-ca","CA",-120.586,40.3802,993,130
1086,906,0,"North Edwards",12.746,35.0473,-117.809,"north-edwards-ca","CA",-117.809,35.0473,994,85
1084,1084,0,"Gerber",0.927,40.0614,-122.148,"gerber-ca","CA",-122.148,40.0614,995,1169
1071,1146,0,"Squirrel Mountain Valley",1.801,35.6175,-118.405,"squirrel-mountain-valley-ca","CA",-118.405,35.6175,996,595
1071,1039,0,"Tahoma",2.594,39.0651,-120.145,"tahoma-ca","CA",-120.145,39.0651,997,413
1066,1145,0,"Crowley Lake",2.807,37.5712,-118.745,"crowley-lake-ca","CA",-118.745,37.5712,998,380
1061,876,0,"Occidental",4.966,38.4004,-122.935,"occidental-ca","CA",-122.935,38.4004,999,214
1060,1051,0,"Hydesville",7.5,40.5579,-124.082,"hydesville-ca","CA",-124.082,40.5579,1000,141
1060,1159,0,"Mariposa",3.037,37.4873,-119.968,"mariposa-ca","CA",-119.968,37.4873,1001,349
1050,1049,0,"Herald",7.879,38.2884,-121.231,"herald-ca","CA",-121.231,38.2884,1002,133
1045,1391,0,"Dunnigan",5.232,38.8926,-121.974,"dunnigan-ca","CA",-121.974,38.8926,1003,200
1041,1081,0,"Shell Ridge",0.43,37.9059,-122.034,"shell-ridge-ca","CA",-122.034,37.9059,1004,2421
1038,1512,0,"Delft Colony",0.066,36.5119,-119.446,"delft-colony-ca","CA",-119.446,36.5119,1005,15727
1038,903,0,"Teviston",2.171,35.9289,-119.278,"teviston-ca","CA",-119.278,35.9289,1006,478
1034,771,0,"Stratford",0.683,36.1884,-119.822,"stratford-ca","CA",-119.822,36.1884,1007,1514
1031,1054,0,"Shandon",2.95,35.6536,-120.383,"shandon-ca","CA",-120.383,35.6536,1008,349
1031,1136,0,"Talmage",1.59,39.1312,-123.164,"talmage-ca","CA",-123.164,39.1312,1009,648
1028,1158,0,"Big River",10.831,34.1398,-114.362,"big-river-ca","CA",-114.362,34.1398,1010,95
1025,899,0,"Hopland",3.525,38.9688,-123.117,"hopland-ca","CA",-123.117,38.9688,1011,291
1020,838,0,"Los Olivos",2.459,34.6615,-120.117,"los-olivos-ca","CA",-120.117,34.6615,1012,415
1014,1023,-0.00295,"Maricopa",1.502,35.0582,-119.399,"maricopa-ca","CA",-119.399,35.0582,1013,675
1012,1171,0,"Silverado Resort",1.891,38.3563,-122.256,"silverado-resort-ca","CA",-122.256,38.3563,1014,535
1010,1164,0,"Castle Hill",0.727,37.873,-122.057,"castle-hill-ca","CA",-122.057,37.873,1015,1389
1010,933,0,"Mi-Wuk Village",2.778,38.0593,-120.178,"mi--wuk-village-ca","CA",-120.178,38.0593,1016,364
1006,1278,0,"Berry Creek",57.12,39.6318,-121.406,"berry-creek-ca","CA",-121.406,39.6318,1017,18
1006,921,0,"Tres Pinos",3.597,36.7904,-121.311,"tres-pinos-ca","CA",-121.311,36.7904,1018,280
1005,1336,0,"Sultana",0.444,36.5463,-119.336,"sultana-ca","CA",-119.336,36.5463,1019,2264
1003,1684,0,"Rouse",0.238,37.6195,-121.008,"rouse-ca","CA",-121.008,37.6195,1020,4214
998,745,0,"Doyle",6.107,40.0272,-120.115,"doyle-ca","CA",-120.115,40.0272,1021,163
998,1214,0,"Glen Ellen",2.1,38.3553,-122.543,"glen-ellen-ca","CA",-122.543,38.3553,1022,475
995,997,0,"Boonville",5.542,39.0115,-123.374,"boonville-ca","CA",-123.374,39.0115,1023,180
987,981,0,"Knights Landing",0.501,38.798,-121.718,"knights-landing-ca","CA",-121.718,38.798,1024,1970
987,1060,0,"Taft Mosswood",0.465,37.912,-121.282,"taft-mosswood-ca","CA",-121.282,37.912,1025,2123
961,875,0,"Acalanes Ridge",0.461,37.9047,-122.079,"acalanes-ridge-ca","CA",-122.079,37.9047,1026,2085
960,919,0,"Greeley Hill",21.051,37.757,-120.131,"greeley-hill-ca","CA",-120.131,37.757,1027,46
959,1413,0,"Chualar",0.626,36.5711,-121.51,"chualar-ca","CA",-121.51,36.5711,1028,1532
959,899,0,"McCloud",2.422,41.2547,-122.136,"mccloud-ca","CA",-122.136,41.2547,1029,396
956,1245,0,"Kettleman City",0.211,36.009,-119.963,"kettleman-city-ca","CA",-119.963,36.009,1030,4531
954,790,0,"Norris Canyon",3.697,37.7454,-121.988,"norris-canyon-ca","CA",-121.988,37.7454,1031,258
954,1250,0,"Upper Lake",1.682,39.1651,-122.905,"upper-lake-ca","CA",-122.905,39.1651,1032,567
946,770,0,"Tuttletown",7.35,38.0104,-120.441,"tuttletown-ca","CA",-120.441,38.0104,1033,129
926,753,0,"Mesa Verde",4.301,33.5957,-114.732,"mesa-verde-ca","CA",-114.732,33.5957,1034,215
924,970,0,"Klamath",12.4,41.5322,-124.006,"klamath-ca","CA",-124.006,41.5322,1035,75
922,645,0,"Inyokern",10.926,35.6544,-117.819,"inyokern-ca","CA",-117.819,35.6544,1036,84
920,835,0,"Sunol",28.01,37.5859,-121.88,"sunol-ca","CA",-121.88,37.5859,1037,33
917,1051,0,"Alhambra Valley",1.338,37.9665,-122.132,"alhambra-valley-ca","CA",-122.132,37.9665,1038,685
913,1474,0,"Lebec",15.328,34.8446,-118.899,"lebec-ca","CA",-118.899,34.8446,1039,60
912,203,0,"La Vina",0.101,36.8799,-120.115,"la-vina-ca","CA",-120.115,36.8799,1040,9030
911,881,0,"Lompico",3.374,37.1146,-122.053,"lompico-ca","CA",-122.053,37.1146,1041,270
900,740,0,"North Gate",0.658,37.9062,-121.998,"north-gate-ca","CA",-121.998,37.9062,1042,1368
889,1056,0,"Spring Valley",4.935,39.0761,-122.585,"spring-valley-ca","CA",-122.585,39.0761,1043,180
880,869,0,"Alpaugh",1.005,35.8876,-119.487,"alpaugh-ca","CA",-119.487,35.8876,1044,876
873,903,0,"Thornton",2.133,38.2297,-121.426,"thornton-ca","CA",-121.426,38.2297,1045,409
867,660,0,"Lake Hughes",10.623,34.6824,-118.452,"lake-hughes-ca","CA",-118.452,34.6824,1046,82
866,1171,0,"Challenge-Brownsville",9.705,39.4646,-121.263,"challenge--brownsville-ca","CA",-121.263,39.4646,1047,89
865,900,-0.01368,"Tulelake",0.41,41.9535,-121.475,"tulelake-ca","CA",-121.475,41.9535,1048,2110
862,849,0,"East Tulare Villa",0.482,36.2036,-119.282,"east-tulare-villa-ca","CA",-119.282,36.2036,1049,1788
860,922,-0.01489,"Bradbury",1.964,34.1532,-117.969,"bradbury-ca","CA",-117.969,34.1532,1050,438
857,579,0,"Jacumba",6.119,32.6365,-116.191,"jacumba-ca","CA",-116.191,32.6365,1051,140
850,761,0,"Independence",4.867,36.8303,-118.208,"independence-ca","CA",-118.208,36.8303,1052,175
849,670,0,"Smith River",3.97,41.9238,-124.148,"smith-river-ca","CA",-124.148,41.9238,1053,214
840,902,0,"Waterloo",5.435,38.0365,-121.185,"waterloo-ca","CA",-121.185,38.0365,1054,155
837,671,0,"Geyserville",4.514,38.7173,-122.903,"geyserville-ca","CA",-122.903,38.7173,1055,185
836,791,0,"Kernville",12.598,35.755,-118.431,"kernville-ca","CA",-118.431,35.755,1056,66
835,772,0,"Deer Park",5.623,38.5352,-122.47,"deer-park-ca","CA",-122.47,38.5352,1057,148
834,1275,0,"Los Alamos",3.868,34.7299,-120.27,"los-alamos-ca","CA",-120.27,34.7299,1058,216
832,1096,0,"Green Valley",12.809,34.6174,-118.405,"green-valley-ca","CA",-118.405,34.6174,1059,65
825,860,-0.01551,"Dorris",0.702,41.965,-121.92,"dorris-ca","CA",-121.92,41.965,1060,1175
824,797,0,"Blacklake",1.045,35.0497,-120.539,"blacklake-ca","CA",-120.539,35.0497,1061,789
819,703,0,"Mountain Gate",1.975,40.7185,-122.326,"mountain-gate-ca","CA",-122.326,40.7185,1062,415
814,1288,0,"Walnut Grove",10.201,38.2506,-121.535,"walnut-grove-ca","CA",-121.535,38.2506,1063,80
811,907,0,"Butte Valley",18.29,39.6688,-121.646,"butte-valley-ca","CA",-121.646,39.6688,1064,44
810,751,0,"Hickman",0.777,37.6226,-120.753,"hickman-ca","CA",-120.753,37.6226,1065,1042
808,484,0,"Mokelumne Hill",3.079,38.3085,-120.706,"mokelumne-hill-ca","CA",-120.706,38.3085,1066,262
795,1393,0,"Riverdale Park",1.454,37.6022,-121.039,"riverdale-park-ca","CA",-121.039,37.6022,1067,547
794,879,0,"Millville",8.046,40.5596,-122.176,"millville-ca","CA",-122.176,40.5596,1068,99
793,1750,0,"Rancho Tehama Reserve",11.639,40.004,-122.428,"rancho-tehama-reserve-ca","CA",-122.428,40.004,1069,68
792,635,0,"Patton Village",3.322,40.1401,-120.178,"patton-village-ca","CA",-120.178,40.1401,1070,238
786,807,0,"Tranquillity",0.617,36.648,-120.253,"tranquillity-ca","CA",-120.253,36.648,1071,1274
783,711,0,"Cedarville",5.442,41.5287,-120.174,"cedarville-ca","CA",-120.174,41.5287,1072,144
777,793,0,"Fieldbrook",10.468,40.973,-124.029,"fieldbrook-ca","CA",-124.029,40.973,1073,74
777,640,0,"West Point",3.719,38.4043,-120.537,"west-point-ca","CA",-120.537,38.4043,1074,209
774,841,0,"Cleone",1.593,39.4902,-123.776,"cleone-ca","CA",-123.776,39.4902,1075,486
772,834,0,"Diablo",1.357,37.8408,-121.956,"diablo-ca","CA",-121.956,37.8408,1076,569
771,1023,0,"Monte Rio",1.904,38.4736,-123.026,"monte-rio-ca","CA",-123.026,38.4736,1077,405
766,1036,0,"Matheny",0.428,36.1706,-119.352,"matheny-ca","CA",-119.352,36.1706,1078,1790
760,797,-0.01427,"Isleton",0.44,38.1613,-121.605,"isleton-ca","CA",-121.605,38.1613,1079,1727
759,714,0,"Soda Bay",1.285,39.0024,-122.779,"soda-bay-ca","CA",-122.779,39.0024,1080,591
753,1168,0,"Malaga",0.274,36.6816,-119.732,"malaga-ca","CA",-119.732,36.6816,1081,2748
749,413,0,"Fulton",1.949,38.4937,-122.773,"fulton-ca","CA",-122.773,38.4937,1082,384
739,493,0,"Round Valley",13.809,37.4142,-118.572,"round-valley-ca","CA",-118.572,37.4142,1083,54
737,837,0,"Linnell Camp",0.117,36.3089,-119.223,"linnell-camp-ca","CA",-119.223,36.3089,1084,6299
731,707,0,"Mendocino",2.257,39.3114,-123.813,"mendocino-ca","CA",-123.813,39.3114,1085,324
730,960,0,"Eldridge",0.652,38.3339,-122.507,"eldridge-ca","CA",-122.507,38.3339,1086,1120
729,757,0,"Lake of the Woods",3.522,34.8271,-118.997,"lake-of-the-woods-ca","CA",-118.997,34.8271,1087,207
723,741,0,"Catheys Valley",23.415,37.4562,-120.092,"catheys-valley-ca","CA",-120.092,37.4562,1088,31
721,764,0,"Ballard",1.18,34.6305,-120.112,"ballard-ca","CA",-120.112,34.6305,1089,611
721,737,0,"Clyde",0.143,38.0254,-122.028,"clyde-ca","CA",-122.028,38.0254,1090,5042
717,634,0,"Fuller Acres",0.754,35.3023,-118.914,"fuller-acres-ca","CA",-118.914,35.3023,1091,951
717,660,0,"Indianola",1.412,40.81,-124.078,"indianola-ca","CA",-124.078,40.81,1092,508
713,573,0,"Buena Vista",1.622,38.2974,-120.918,"buena-vista-ca","CA",-120.918,38.2974,1093,440
705,785,0,"Greenville",7.993,40.1336,-120.945,"greenville-ca","CA",-120.945,40.1336,1094,88
704,738,-0.02358,"Loyalton",0.355,39.6769,-120.245,"loyalton-ca","CA",-120.245,39.6769,1095,1983
701,708,0,"Ducor",0.61,35.8943,-119.046,"ducor-ca","CA",-119.046,35.8943,1096,1149
698,1025,0,"Santa Margarita",0.517,35.3894,-120.608,"santa-margarita-ca","CA",-120.608,35.3894,1097,1350
690,677,0,"Butte Creek Canyon",20.522,39.7445,-121.707,"butte-creek-canyon-ca","CA",-121.707,39.7445,1098,34
685,805,0,"Cobb",4.98,38.8353,-122.722,"cobb-ca","CA",-122.722,38.8353,1099,138
683,968,0,"Minkler",5.828,36.7277,-119.459,"minkler-ca","CA",-119.459,36.7277,1100,117
679,861,0,"Happy Camp",12.107,41.8159,-123.393,"happy-camp-ca","CA",-123.393,41.8159,1101,56
678,387,0,"Fall River Mills",2.593,41.0072,-121.441,"fall-river-mills-ca","CA",-121.441,41.0072,1102,261
675,693,-0.01026,"Fort Jones",0.602,41.6085,-122.841,"fort-jones-ca","CA",-122.841,41.6085,1103,1121
674,620,0,"Calpella",2.538,39.2337,-123.194,"calpella-ca","CA",-123.194,39.2337,1104,266
669,550,0,"New Cuyama",0.706,34.9421,-119.681,"new-cuyama-ca","CA",-119.681,34.9421,1105,948
663,762,0,"Manila",0.697,40.8509,-124.163,"manila-ca","CA",-124.163,40.8509,1106,951
659,818,0,"Alto",0.126,37.9056,-122.519,"alto-ca","CA",-122.519,37.9056,1107,5230
656,498,0,"Miranda",1.494,40.2287,-123.818,"miranda-ca","CA",-123.818,40.2287,1108,439
655,675,-0.01207,"Etna",0.76,41.4582,-122.896,"etna-ca","CA",-122.896,41.4582,1109,862
654,473,0,"Courtland",1.8,38.3329,-121.557,"courtland-ca","CA",-121.557,38.3329,1110,363
652,703,0,"Alta",2.384,39.2157,-120.799,"alta-ca","CA",-120.799,39.2157,1111,273
650,509,0,"Davenport",2.834,37.0216,-122.194,"davenport-ca","CA",-122.194,37.0216,1112,229
645,576,0,"Onyx",11.451,35.6702,-118.227,"onyx-ca","CA",-118.227,35.6702,1113,56
629,577,0,"Fields Landing",0.277,40.7242,-124.219,"fields-landing-ca","CA",-124.219,40.7242,1114,2271
624,628,0,"San Ardo",0.449,36.0237,-120.907,"san-ardo-ca","CA",-120.907,36.0237,1115,1390
623,511,0,"Rough and Ready",3.173,39.234,-121.138,"rough-and-ready-ca","CA",-121.138,39.234,1116,196
614,460,0,"Ripley",1.701,33.5238,-114.653,"ripley-ca","CA",-114.653,33.5238,1117,361
612,675,0,"Cold Springs",0.755,38.7468,-120.876,"cold-springs-ca","CA",-120.876,38.7468,1118,811
610,641,0,"Valley Acres",4.123,35.2087,-119.411,"valley-acres-ca","CA",-119.411,35.2087,1119,148
609,540,0,"Kenwood",5.167,38.4154,-122.539,"kenwood-ca","CA",-122.539,38.4154,1120,118
608,420,0,"Victor",1.263,38.1385,-121.199,"victor-ca","CA",-121.199,38.1385,1121,481
605,1010,0,"Chalfant",28.022,37.4921,-118.39,"chalfant-ca","CA",-118.39,37.4921,1122,22
605,811,0,"Indio Hills",21.861,33.8411,-116.248,"indio-hills-ca","CA",-116.248,33.8411,1123,28
603,696,0,"Aguanga",13.599,33.4522,-116.855,"aguanga-ca","CA",-116.855,33.4522,1124,44
602,743,0,"Niland",0.402,33.2387,-115.514,"niland-ca","CA",-115.514,33.2387,1125,1498
602,689,0,"Westley",0.361,37.5444,-121.203,"westley-ca","CA",-121.203,37.5444,1126,1668
594,59,0,"Lee Vining",5.218,37.9549,-119.122,"lee-vining-ca","CA",-119.122,37.9549,1127,114
591,249,0,"Groveland",9.555,37.832,-120.242,"groveland-ca","CA",-120.242,37.832,1128,62
590,495,0,"Wilkerson",5.727,37.2773,-118.392,"wilkerson-ca","CA",-118.392,37.2773,1129,103
580,248,0,"Trinity Village",4.013,40.8789,-123.513,"trinity-village-ca","CA",-123.513,40.8789,1130,145
572,1011,0,"Mountain Mesa",0.867,35.6411,-118.405,"mountain-mesa-ca","CA",-118.405,35.6411,1131,660
569,615,0,"Lakehead",4.695,40.9034,-122.4,"lakehead-ca","CA",-122.4,40.9034,1132,121
562,674,0,"West Goshen",1.178,36.349,-119.452,"west-goshen-ca","CA",-119.452,36.349,1133,477
553,602,0,"Baker",2.688,35.2769,-116.072,"baker-ca","CA",-116.072,35.2769,1134,206
552,777,0,"Laytonville",5.367,39.6623,-123.495,"laytonville-ca","CA",-123.495,39.6623,1135,103
547,590,0,"Bodega",2.902,38.3488,-122.971,"bodega-ca","CA",-122.971,38.3488,1136,188
539,706,0,"Rolling Hills",0.581,36.9041,-119.797,"rolling-hills-ca","CA",-119.797,36.9041,1137,928
538,468,0,"Paradise Park",0.278,37.0063,-122.042,"paradise-park-ca","CA",-122.042,37.0063,1138,1935
537,374,0,"Potter Valley",4.03,39.3171,-123.11,"potter-valley-ca","CA",-123.11,39.3171,1139,133
535,508,0,"Ballico",3.022,37.4519,-120.704,"ballico-ca","CA",-120.704,37.4519,1140,177
534,565,0,"Carnelian Bay",1.299,39.2352,-120.078,"carnelian-bay-ca","CA",-120.078,39.2352,1141,411
532,599,0,"Loleta",2.124,40.6409,-124.223,"loleta-ca","CA",-124.223,40.6409,1142,250
529,568,0,"Dustin Acres",3.676,35.2159,-119.375,"dustin-acres-ca","CA",-119.375,35.2159,1143,144
529,429,0,"Lake Almanor Country Club",2.743,40.2578,-121.147,"lake-almanor-country-club-ca","CA",-121.147,40.2578,1144,193
528,241,0,"Lanare",2.02,36.4377,-119.932,"lanare-ca","CA",-119.932,36.4377,1145,261
528,656,0,"Lytle Creek",6.018,34.2499,-117.504,"lytle-creek-ca","CA",-117.504,34.2499,1146,88
522,376,0,"Cantua Creek",3.797,36.5,-120.316,"cantua-creek-ca","CA",-120.316,36.5,1147,137
510,490,0,"Scotia",0.746,40.4788,-124.105,"scotia-ca","CA",-124.105,40.4788,1148,684
509,250,0,"Potrero",3.15,32.6131,-116.607,"potrero-ca","CA",-116.607,32.6131,1149,162
508,567,0,"Springville",4.183,36.1143,-118.836,"springville-ca","CA",-118.836,36.1143,1150,121
503,441,0,"Sierra Brooks",1.37,39.6426,-120.215,"sierra-brooks-ca","CA",-120.215,39.6426,1151,367
501,300,0,"Stirling City",1.177,39.905,-121.537,"stirling-city-ca","CA",-121.537,39.905,1152,426
500,863,0,"Shelter Cove",5.829,40.039,-124.056,"shelter-cove-ca","CA",-124.056,40.039,1153,86
499,401,0,"Walker",18.439,38.534,-119.458,"walker-ca","CA",-119.458,38.534,1154,27
498,407,0,"Dorrington",3.629,38.2944,-120.27,"dorrington-ca","CA",-120.27,38.2944,1155,137
498,263,0,"Lemon Cove",0.834,36.379,-119.031,"lemon-cove-ca","CA",-119.031,36.379,1156,597
487,420,0,"River Pines",0.366,38.5454,-120.747,"river-pines-ca","CA",-120.747,38.5454,1157,1331
479,271,0,"El Portal",1.027,37.674,-119.807,"el-portal-ca","CA",-119.807,37.674,1158,466
459,596,0,"Allensworth",3.102,35.8499,-119.389,"allensworth-ca","CA",-119.389,35.8499,1159,148
459,283,0,"El Nido",3.292,37.1324,-120.499,"el-nido-ca","CA",-120.499,37.1324,1160,139
457,388,0,"Beckwourth",11.683,39.8439,-120.414,"beckwourth-ca","CA",-120.414,39.8439,1161,39
455,502,0,"Madison",1.546,38.675,-121.97,"madison-ca","CA",-121.97,38.675,1162,294
454,446,0,"Hamilton Branch",1.085,40.2772,-121.096,"hamilton-branch-ca","CA",-121.096,40.2772,1163,418
451,466,-0.01528,"Point Arena",1.365,38.9123,-123.696,"point-arena-ca","CA",-123.696,38.9123,1164,330
451,765,0,"Zayante",2.725,37.0889,-122.041,"zayante-ca","CA",-122.041,37.0889,1165,166
444,358,0,"Plumas Eureka",3.975,39.7982,-120.664,"plumas-eureka-ca","CA",-120.664,39.7982,1166,112
442,309,0,"Dillon Beach",2.984,38.2435,-122.956,"dillon-beach-ca","CA",-122.956,38.2435,1167,148
434,478,0,"Meadow Valley",8.52,39.9323,-121.083,"meadow-valley-ca","CA",-121.083,39.9323,1168,51
431,481,0,"Newell",2.407,41.8887,-121.36,"newell-ca","CA",-121.36,41.8887,1169,179
427,176,0,"San Geronimo",1.508,38.0067,-122.663,"san-geronimo-ca","CA",-122.663,38.0067,1170,283
427,702,0,"Traver",0.843,36.4526,-119.482,"traver-ca","CA",-119.482,36.4526,1171,507
425,521,0,"McArthur",1.001,41.042,-121.405,"mcarthur-ca","CA",-121.405,41.042,1172,425
423,426,0,"Tehama",0.794,40.0218,-122.127,"tehama-ca","CA",-122.127,40.0218,1173,533
422,444,0,"Avery",4.501,38.1939,-120.379,"avery-ca","CA",-120.379,38.1939,1174,94
422,624,0,"East Orosi",0.248,36.5481,-119.26,"east-orosi-ca","CA",-119.26,36.5481,1175,1702
420,152,0,"Dobbins",7.748,39.3566,-121.21,"dobbins-ca","CA",-121.21,39.3566,1176,54
419,340,0,"Cazadero",7.116,38.5278,-123.11,"cazadero-ca","CA",-123.11,38.5278,1177,59
418,290,0,"Iron Horse",7.744,39.7805,-120.482,"iron-horse-ca","CA",-120.482,39.7805,1178,54
416,288,0,"Derby Acres",3.581,35.244,-119.604,"derby-acres-ca","CA",-119.604,35.244,1179,116
414,425,0,"Bend",2.922,40.2551,-122.211,"bend-ca","CA",-122.211,40.2551,1180,142
411,449,0,"Seville",0.636,36.4857,-119.225,"seville-ca","CA",-119.225,36.4857,1181,646
408,509,0,"Bridgeport",21.74,38.2552,-119.21,"bridgeport-ca","CA",-119.21,38.2552,1182,19
407,360,0,"Muir Beach",0.493,37.8616,-122.58,"muir-beach-ca","CA",-122.58,37.8616,1183,826
404,257,0,"Keene",9.66,35.2318,-118.613,"keene-ca","CA",-118.613,35.2318,1184,42
401,312,0,"Cromberg",9.029,39.8684,-120.69,"cromberg-ca","CA",-120.69,39.8684,1185,44
401,552,0,"Graeagle",11.068,39.7525,-120.645,"graeagle-ca","CA",-120.645,39.7525,1186,36
399,407,0,"Bangor",13.423,39.3761,-121.412,"bangor-ca","CA",-121.412,39.3761,1187,30
393,244,0,"Benton",28.483,37.8224,-118.488,"benton-ca","CA",-118.488,37.8224,1188,14
392,497,0,"Cohasset",25.046,39.9022,-121.745,"cohasset-ca","CA",-121.745,39.9022,1189,16
392,400,0,"Terminous",0.977,38.1153,-121.49,"terminous-ca","CA",-121.49,38.1153,1190,401
388,353,0,"Coleville",13.787,38.5834,-119.516,"coleville-ca","CA",-119.516,38.5834,1191,28
383,601,0,"Delleker",2.766,39.8133,-120.49,"delleker-ca","CA",-120.49,39.8133,1192,138
383,210,0,"Point Reyes Station",3.616,38.0846,-122.809,"point-reyes-station-ca","CA",-122.809,38.0846,1193,106
381,243,0,"Hornbrook",1.165,41.9045,-122.558,"hornbrook-ca","CA",-122.558,41.9045,1194,327
379,487,0,"Smartsville",0.717,39.2053,-121.293,"smartsville-ca","CA",-121.293,39.2053,1195,529
378,610,0,"Plainview",0.309,36.1422,-119.137,"plainview-ca","CA",-119.137,36.1422,1196,1223
377,415,0,"San Lucas",0.394,36.1283,-121.022,"san-lucas-ca","CA",-121.022,36.1283,1197,957
376,278,0,"Meridian",5.295,39.1404,-121.908,"meridian-ca","CA",-121.908,39.1404,1198,71
374,340,0,"Chilcoot-Vinton",13.208,39.8067,-120.139,"chilcoot--vinton-ca","CA",-120.139,39.8067,1199,28
374,434,0,"Mesa",3.503,37.4168,-118.539,"mesa-ca","CA",-118.539,37.4168,1200,107
372,369,0,"Forbestown",6.274,39.5276,-121.266,"forbestown-ca","CA",-121.266,39.5276,1201,59
371,583,0,"Stinson Beach",1.441,37.9078,-122.639,"stinson-beach-ca","CA",-122.639,37.9078,1202,257
